,id,title,artist,company,date_released,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
58,28tQ2OPkGddGmlk3z1gBzq,White Noise,EXO,SM,2016-06-09,0.375,0.845,2,-4.171,1,0.26,0.0792,0.0,0.166,0.75,209.456,212084
59,79oJOB7JcIxdP2wlV959wB,One and Only,EXO,SM,2016-06-09,0.531,0.708,8,-5.072,0,0.0335,0.062,0.0,0.0925,0.451,77.016,229056
60,3McXg4JBxvClUddeWszOsy,They Never Know,EXO,SM,2016-06-09,0.611,0.796,10,-4.14,0,0.0758,0.174,0.0,0.314,0.485,129.896,213788
61,326Di9nEnC8tzxxtBsjOUv,Stronger,EXO,SM,2016-06-09,0.469,0.315,8,-7.412,1,0.0349,0.81,0.0,0.114,0.358,102.157,219977
62,6ukWoX4AHV76JdYVdKRPk8,Lotto,EXO,SM,2016-08-18,0.798,0.867,11,-3.207,0,0.0386,0.0618,0.0,0.193,0.702,99.996,189775
63,2HTV9fE1pXpAI3hjohFYM6,Can’t Bring Me Down,EXO,SM,2016-08-18,0.597,0.938,10,-3.647,0,0.108,0.191,0.0,0.257,0.743,87.003,180015
64,7lX7xZA7IJ10ga8mqZnf0j,She’s Dreaming,EXO,SM,2016-08-18,0.59,0.639,11,-4.548,0,0.0427,0.0816,0.0,0.0788,0.462,72.496,242367
65,53YZi9zgTnF0Py0K6ejyWz,Power,EXO,SM,2017-09-05,0.657,0.943,7,-3.031,1,0.0856,0.0315,0.0,0.149,0.76,127.958,222406
66,4KMkvQ4pukipifwyjc8fAH,Sweet Lies,EXO,SM,2017-09-05,0.59,0.592,1,-7.146,1,0.0758,0.0456,0.0,0.104,0.211,102.857,216200
67,2PJtID9J7J2IU5XYUiadNh,Boomerang,EXO,SM,2017-09-05,0.8,0.776,0,-3.009,1,0.0334,0.202,0.0,0.0929,0.791,110.026,180386
68,2ujA6F1cpk3m8lsPE5aKua,The Eve,EXO,SM,2017-07-18,0.636,0.702,0,-5.352,0,0.0334,0.0223,0.0,0.293,0.516,135.104,176026
69,5EzitieoPnjyKHAq0gfRMa,Ko Ko Bop,EXO,SM,2017-07-18,0.749,0.85,0,-4.346,1,0.0468,0.0319,4.81e-05,0.0678,0.672,145.983,190423
70,5NB0u5gWcwH1D6y3euVSKI,What U do?,EXO,SM,2017-07-18,0.526,0.828,6,-3.82,1,0.143,0.00773,0.0,0.296,0.663,110.182,221349
71,3HbODbLPYqeHcRXApoWJDy,Forever,EXO,SM,2017-07-18,0.609,0.825,8,-3.311,1,0.0748,0.0588,0.0,0.35,0.333,144.868,230726
72,23WPXHPulg0iDXSO4aFFh1,Diamond,EXO,SM,2017-07-18,0.734,0.76,0,-4.451,0,0.0852,0.0113,0.0,0.408,0.367,132.074,211196
73,1SKltjAmqarrBgHW5HrcKW,Touch It,EXO,SM,2017-07-18,0.703,0.917,5,-3.269,0,0.115,0.159,0.0,0.0802,0.874,109.985,209896
74,0NYI7lXYvyEhpjP0yWAjRg,Chill,EXO,SM,2017-07-18,0.743,0.793,1,-4.944,1,0.0692,0.23,0.0,0.108,0.809,120.004,187756
75,6lRGSp6vkzCvrHSwqO9Tx6,Walk On Memories,EXO,SM,2017-07-18,0.73,0.555,7,-7.113,0,0.0299,0.346,0.0,0.0786,0.447,113.968,232234
76,64EJgeHPkqJThnr7RDppo3,Going Crazy,EXO,SM,2017-07-18,0.591,0.782,7,-5.45,0,0.0389,0.128,0.0,0.114,0.709,150.09,226062
77,5ptViFrfoKdGPTdd9oQCwr,Universe,EXO,SM,2017-12-26,0.38,0.439,3,-5.529,1,0.0314,0.603,0.0,0.133,0.146,139.805,264366
78,5pesNiBKAx8JNwK2mQ2HEc,Been Through,EXO,SM,2017-12-26,0.629,0.575,6,-5.763,0,0.0354,0.235,0.0,0.0935,0.239,136.053,218090
79,7qA1ly9O3kKuUIJD3Ia4u3,Stay,EXO,SM,2017-12-26,0.792,0.741,8,-6.862,0,0.113,0.464,1.46e-06,0.154,0.341,111.996,230958
80,7LDuJCCn3GQyXvqfakUTHx,Fall,EXO,SM,2017-12-26,0.665,0.586,9,-6.724,0,0.048,0.207,0.0,0.0946,0.343,137.873,207246
81,3GTRCT1awGpTwi3ONuT8D3,Good Night,EXO,SM,2017-12-26,0.707,0.415,10,-7.662,0,0.0408,0.687,0.0,0.137,0.322,130.045,211166
82,1xEGxyC38Ms7uq5C5jlgXD,Lights Out,EXO,SM,2017-12-26,0.521,0.278,9,-9.541,1,0.0447,0.903,0.0,0.0714,0.19,71.99,186325
83,4W0wSLXqn0L3XneeBC344O,Electric Kiss,EXO,SM,2018-01-31,0.681,0.964,10,-3.659,0,0.0892,0.00398,4.25e-05,0.721,0.687,101.538,207507
84,6VfzHJBBpImuCfxHavQvK8,Coming Over,EXO,SM,2018-01-31,0.648,0.981,2,-2.891,1,0.0769,0.000744,0.0337,0.103,0.8,111.977,202240
85,4y5PpwfOtG4uTAoybADKta,TACTIX,EXO,SM,2018-01-31,0.653,0.934,9,-1.851,0,0.115,0.0654,0.0,0.169,0.589,120.001,223533
86,34CHHPUNZdWC9aedkr3lTI,Into My World,EXO,SM,2018-01-31,0.682,0.914,10,-3.118,0,0.0788,0.127,0.0,0.125,0.87,128.096,223800
87,0RvkmEZlayfflHjAlHkQAW,Lovin' You Mo',EXO,SM,2018-01-31,0.664,0.911,4,-3.16,0,0.0384,0.0701,0.0,0.232,0.5,102.041,224653
88,4eImYP5QIy7TYFucRo0Nsn,Run This,EXO,SM,2018-01-31,0.668,0.981,1,-2.184,0,0.162,0.0797,0.0,0.0372,0.514,105.01,203347
89,0mSYnR1ubvlot6XQlfZ6vI,Cosmic Railway,EXO,SM,2018-01-31,0.501,0.804,4,-5.206,1,0.0616,0.0316,0.0,0.314,0.219,150.02,278573
90,4EjUFjzi4ErWjklOA3Aslu,Tempo,EXO,SM,2018-11-02,0.686,0.842,0,-4.423,1,0.1,0.237,0.0,0.0683,0.519,115.944,224483
91,2MqK2bA1U6MO0EbUpCOG2r,Sign,EXO,SM,2018-11-02,0.637,0.669,1,-5.289,1,0.0732,0.0135,0.0,0.406,0.501,168.117,193853
92,7wfbHZcNtENuAcbog7c6kQ,Ooh La La La,EXO,SM,2018-11-02,0.65,0.648,8,-6.016,0,0.0833,0.238,0.0,0.111,0.61,165.15,187446
93,5SkQThmerj0t27qPYYHVGf,Gravity,EXO,SM,2018-11-02,0.693,0.864,1,-3.365,1,0.0807,0.0711,0.0,0.0961,0.695,117.961,234634
94,4UNkRwQUd2KTpiWPjyTqSc,With You,EXO,SM,2018-11-02,0.623,0.74,1,-7.051,0,0.0403,0.223,0.0,0.431,0.383,134.9,188544
95,7kcCB7oh6X4bSoFCvrHLvG,24/7,EXO,SM,2018-11-02,0.762,0.594,0,-5.465,1,0.0481,0.1,0.0,0.123,0.337,98.025,243324
96,22jgvbdXMcVdvu5Lc4V4yL,Bad Dream,EXO,SM,2018-11-02,0.628,0.734,1,-5.342,0,0.0994,0.206,0.0,0.145,0.535,129.956,236557
97,2xy1vphGnqDD6v48WTIL3h,Damage,EXO,SM,2018-11-02,0.695,0.783,11,-4.068,1,0.151,0.192,0.0,0.0339,0.551,79.972,209866
98,1nhMnpxfNIIkViyCDNQvNH,Smile On My Face,EXO,SM,2018-11-02,0.703,0.596,4,-6.603,1,0.0412,0.4,0.0,0.0907,0.549,135.057,218533
99,4RAbhYd6P5zR877A0uLsUt,Oasis,EXO,SM,2018-11-02,0.629,0.761,0,-4.69,0,0.0557,0.0886,0.0,0.0814,0.605,144.986,194326
