,Unnamed: 0,id,title,artist,company,date_released,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
67,67,18m3QugKZFaKjoMbe8CyjL,Je T'aime,JOY,SM,2021-05-31,0.574,0.594,2,-3.911,1,0.601,0.0,0.0676,0.352,110.917,261120,4
68,68,035HmS3BoIvFVe1ho1qxc4,Day By Day,JOY,SM,2021-05-31,0.556,0.685,4,-3.796,1,0.814,0.0,0.156,0.496,125.836,250813,4
69,69,6aULghOfvWw67SrLrpgCDG,If Only,JOY,SM,2021-05-31,0.622,0.623,7,-5.863,0,0.602,0.0,0.0957,0.394,96.993,228227,4
70,70,29Vfu3AZXW3EOxtalAajJ9,Happy Birthday To You,JOY,SM,2021-05-31,0.729,0.723,4,-4.267,0,0.499,0.0,0.184,0.622,103.083,174227,4
71,71,2lwOE4xj0tw2Bpjc6wmzUP,Be There For You,JOY,SM,2021-05-31,0.674,0.657,11,-3.724,1,0.42,0.0,0.0754,0.536,120.035,236640,4
72,72,6mavVLsxaa4YcPje9qZKcf,When This Rain Stops,WENDY,SM,2021-04-05,0.624,0.521,8,-3.11,1,0.805,0.0,0.112,0.382,151.759,244547,3
73,73,37LhFxchiyAJVop5JgRZgY,Like Water,WENDY,SM,2021-04-05,0.365,0.626,7,-4.247,1,0.648,6.06e-06,0.115,0.249,83.823,261013,4
74,74,0CyydmXI4QhgUWrZsPOTXA,Why Can't You Love Me?,WENDY,SM,2021-04-05,0.644,0.879,5,-1.761,0,0.136,0.0,0.164,0.658,81.025,168960,4
75,75,7cXJOM8t8pftyFgYp5Sm1N,The Road,WENDY,SM,2021-04-05,0.565,0.628,2,-3.066,1,0.529,0.0,0.111,0.073,97.489,255373,3
76,76,0F9Xy6OTbkqOv94pklkwKu,Best Friend (with SEULGI),WENDY,SM,2021-04-05,0.48,0.584,5,-4.263,0,0.606,0.0,0.203,0.349,115.879,210733,3
