,id,title,artist,company,date_released,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
24,3XkPwYjp7S8KvKEgdYWYMI,Good Bye Baby,BIGBANG,YG,2007-02-08,0.64,0.877,11,-7.331,0,0.224,0.114,0.0,0.935,0.629,99.93,320133
25,3UAPaWDZIi1icI0BBGYIJy,Dirty Cash (For Fan - Original Track),BIGBANG,YG,2007-02-08,0.876,0.863,11,-5.57,0,0.151,0.0476,0.0,0.158,0.963,129.942,191693
26,1UDfTHHD7kKWKvYj9EFYJo,Intro - Everybody Scream,BIGBANG,YG,2008-11-05,0.782,0.821,5,-3.485,0,0.0442,0.0354,0.0,0.0713,0.604,120.024,103760
27,64qFuih3SyIO4AYGxlsUPa,"Oh, Ah, Oh",BIGBANG,YG,2008-11-05,0.625,0.915,7,-2.486,1,0.0589,0.00949,0.0,0.122,0.611,135.88,224920
28,3qHBjPdFZeS0tfXywAxOKq,Sunset Glow,BIGBANG,YG,2008-11-05,0.756,0.87,8,-2.27,1,0.0543,0.0896,0.0,0.141,0.618,124.983,204920
29,0VQXG8zWL7rJwi1bdgZbDj,You Are My Light,BIGBANG,YG,2008-11-05,0.727,0.837,5,-4.05,0,0.0908,0.0405,0.0,0.257,0.672,110.007,218893
30,5NnjXRvnm2xGwBA3dnO8Mq,Wonderful,BIGBANG,YG,2008-11-05,0.702,0.906,9,-3.409,0,0.0343,0.0206,0.0,0.272,0.952,129.982,210240
31,3zXL187ljM6hMO5PdhmjFk,Foolish Love,BIGBANG,YG,2008-11-05,0.705,0.745,7,-4.946,0,0.0617,0.167,0.0,0.244,0.648,144.978,241187
32,2dSUbidMWyOS4NrfPy32FI,Remember,BIGBANG,YG,2008-11-05,0.645,0.804,0,-3.785,0,0.045,0.0507,0.0,0.309,0.706,155.938,200253
33,4bfKZmzdoP3mJdAYZ8tqw7,Intro - Stand Up,BIGBANG,YG,2008-08-08,0.825,0.883,6,-4.531,1,0.0831,0.0235,0.0,0.125,0.816,116.919,97293
34,1L4d2lafz1odpIMe8va21X,Haru Haru,BIGBANG,YG,2008-08-08,0.687,0.914,6,-5.02,1,0.0437,0.166,0.0,0.0858,0.675,126.001,256360
35,6M78En84cFYQxdYABC2fZO,My Heaven,BIGBANG,YG,2008-08-08,0.642,0.874,0,-4.915,1,0.0501,0.0802,0.0,0.343,0.545,128.02,232933
36,72NpoBNUwJFDHMbyV2iMYv,A Good Man,BIGBANG,YG,2008-08-08,0.855,0.633,3,-6.268,0,0.0403,0.26,0.0,0.0711,0.794,124.988,206347
37,3CXBq32gcN5wlsg4TEPWe9,Lady,BIGBANG,YG,2008-08-08,0.81,0.884,8,-4.146,1,0.0541,0.0734,0.0,0.144,0.693,103.006,204107
38,3qtZyPlAqtNYVoN1ECWNJy,Oh My Friend,BIGBANG,YG,2008-08-08,0.608,0.89,9,-4.253,1,0.0624,0.00141,0.0,0.344,0.4,142.055,209920
39,2rl8a6C2E8xkc0zgguEUO4,Wild Wild West,BIGBANG,YG,2008-02-27,0.665,0.904,7,-4.117,0,0.125,0.54,0.0,0.944,0.623,109.889,205227
40,6hBqe3XuIo9TWJGdo4RTB5,Pretended (Feat. Ji-eun) (T.O.P Solo),T.O.P.,YG,2008-02-27,0.672,0.69,0,-7.64,0,0.15,0.202,0.0,0.885,0.318,85.989,306787
41,6S9FpxJXnMHjNlga87fhOi,Stylish (The FILA),BIGBANG,YG,2008-12-30,0.705,0.919,0,-3.897,0,0.069,0.0216,0.0,0.937,0.501,117.974,196027
42,3A6XBzAollv1Yi7dl53141,声をきかせて,BIGBANG,YG,2009-01-01,0.71,0.819,6,-4.717,1,0.0435,0.111,0.0,0.112,0.674,119.996,253240
43,4DKQFPTSchm1e6itiV9lcr,オラ Yeah！,BIGBANG,YG,2009-01-01,0.84,0.833,9,-4.793,0,0.0299,0.0271,0.0,0.0965,0.813,125.026,180880
44,2DcOhk7VrtahPDRlS7s4B9,"So Fresh, So Cool",BIGBANG,YG,2009-04-03,0.724,0.863,9,-3.054,0,0.155,0.0163,0.0,0.31,0.689,140.018,139003
45,5gE2yPrsKkVIQ2WXzEKJTF,Number 1,BIGBANG,YG,2009-04-22,0.814,0.841,7,-4.716,1,0.0615,0.0255,0.0,0.486,0.815,115.016,198880
46,7D3mXc4XWqF3WwraXL5iDa,Make Love,BIGBANG,YG,2009-04-22,0.675,0.791,10,-3.677,0,0.0335,0.361,0.0,0.938,0.615,109.996,223800
47,3GXiHK4P3hdSuxEdWVo2rg,Tell Me Goodbye,BIGBANG,YG,2010-01-01,0.616,0.927,0,-3.467,0,0.143,0.188,0.0,0.218,0.525,79.918,245013
48,1Z9metSk7L35CWSbVzoP2w,BEAUTIFUL HANGOVER,BIGBANG,YG,2010-01-01,0.703,0.871,7,-2.606,0,0.0539,0.00501,0.0,0.078,0.508,132.914,223947
49,7jJnHoPel2hxKFlcLgTmoJ,Lollipop Part.2,BIGBANG,YG,2010-02-19,0.834,0.834,1,-3.207,1,0.0275,0.00163,0.0,0.162,0.803,119.981,200249
50,3UWJ4kyUTom1dvDTqKYy5h,Intro (Thank You & You),BIGBANG,YG,2011-02-24,0.915,0.682,8,-6.85,1,0.376,0.009,1.38e-06,0.0968,0.955,120.016,94573
51,1R1wuzQxZhghrjJZvqReyW,Hands Up,BIGBANG,YG,2011-02-24,0.607,0.948,9,-3.508,0,0.0652,0.0104,0.0,0.286,0.358,130.031,237253
52,5BGFEihEqSVBPWICqVnPIU,Tonight,BIGBANG,YG,2011-02-24,0.669,0.855,3,-4.46,0,0.0445,0.00999,0.0,0.506,0.25,129.909,222413
53,4UIKBrkH4ZKI2glKwQFDSV,Somebody To Love,BIGBANG,YG,2011-02-24,0.778,0.883,1,-3.125,1,0.0492,0.061,0.0,0.104,0.774,128.005,213640
54,7lUuLySlWkAAXF2olbxWEV,What Is Right,BIGBANG,YG,2011-02-24,0.795,0.89,8,-2.78,0,0.0368,0.235,0.0,0.204,0.734,126.037,224320
55,4mm23jt7cimDkeHu1VcS2v,Cafe,BIGBANG,YG,2011-02-24,0.798,0.749,5,-4.938,0,0.0424,0.229,0.0,0.338,0.704,106.049,219947
56,784qSLhmIjbc37plSfaPzF,Love Song,BIGBANG,YG,2011-04-08,0.554,0.868,2,-3.9,1,0.0455,0.00273,1.06e-05,0.0725,0.301,123.04,225813
57,0ZHfjGYU26P7B0j1MmHeG8,Stupid Liar,BIGBANG,YG,2011-04-08,0.624,0.81,0,-4.322,1,0.0336,0.0627,0.0,0.105,0.491,127.93,234787
58,0RpnRG4ZJBNeaHoqTF7h5U,High High,GD&TOP,YG,2011-04-08,0.697,0.851,5,-4.493,1,0.0802,0.00719,0.0,0.0907,0.599,130.023,190187
59,2rPldM3LvVScZkI7drfLuI,Oh Yeah,GD&TOP,YG,2011-04-08,0.618,0.794,9,-2.302,1,0.0777,0.0314,0.0,0.132,0.601,130.001,199027
60,334sBXJEz428B63ANg52sq,I Need a Girl,TAEYANG,YG,2011-04-08,0.704,0.546,11,-6.772,1,0.0509,0.452,0.0,0.0977,0.526,114.93,220133
61,2xi3O5Z1sApFoIjbskYfcD,Baby Don't Cry,DAESUNG,YG,2011-04-08,0.649,0.756,2,-5.35,1,0.0309,0.038,0.0,0.381,0.343,95.006,271760
62,26JeAi8xsSvLRoNsl9B8Js,FANTASTIC BABY - Japanese ver.,BIGBANG,YG,2012-03-28,0.723,0.828,11,-3.498,0,0.0729,0.00455,0.0,0.0405,0.433,130.01,231627
63,2e9empq1ESNgbBzZ1WQDt4,Still Alive,BIGBANG,YG,2012-06-20,0.682,0.921,1,-3.804,1,0.289,0.0341,0.0,0.151,0.611,109.919,197613
64,0waIm4YC88mWbGL1eHEyEn,MONSTER - Japanese Ver.,BIGBANG,YG,2012-06-20,0.64,0.758,0,-4.535,1,0.0544,0.0129,0.0,0.0957,0.498,127.945,233653
65,4G1DVtcCpyzcA3tBjOvF38,Intro (Alive),BIGBANG,YG,2012-02-29,0.641,0.914,10,-4.549,0,0.221,0.0105,0.0,0.194,0.73,110.08,47643
66,4LOLvDtzykDC7y9WehFoOi,Blue,BIGBANG,YG,2012-02-29,0.608,0.706,7,-7.275,1,0.0853,0.0595,0.0,0.056,0.357,124.985,233099
67,6mTFH5acKqe2fpxuFmiDjr,Love Dust (사랑 먼지),BIGBANG,YG,2012-02-29,0.663,0.757,0,-5.336,1,0.0857,0.0337,0.0,0.267,0.56,129.888,231816
68,7GLlnuHjYIKy3YR59ziaQe,Bad Boy,BIGBANG,YG,2012-02-29,0.597,0.764,9,-4.859,0,0.139,0.0148,0.0,0.126,0.364,74.98,236817
69,4ay2yecNFJtNuPOVojzHEZ,Ain't No Fun (재미없어),BIGBANG,YG,2012-02-29,0.766,0.557,9,-6.869,0,0.0491,0.00611,0.0,0.0818,0.747,124.027,222186
70,26eV0R7nbqtlzh316ncU99,Fantastic Baby,BIGBANG,YG,2012-02-29,0.725,0.841,2,-3.924,1,0.0545,0.002,0.0,0.0652,0.582,130.013,230573
71,0VpEWyA1qlKP9XkQ6f4mWB,Wings (날개) [Daesung Solo],BIGBANG,YG,2012-02-29,0.622,0.812,5,-4.585,1,0.0337,0.00222,2.63e-06,0.216,0.354,131.975,222990
72,0c7QMo952Ga2qAJMdfEcrb,Monster,BIGBANG,YG,2012-06-03,0.643,0.786,0,-4.251,1,0.0414,0.00584,0.0,0.369,0.462,128.003,231293
73,0LpZo1lRGyuiEyb5CtF3ja,Feeling,BIGBANG,YG,2012-06-03,0.797,0.783,7,-3.904,1,0.153,0.0182,0.0,0.133,0.67,126.933,215480
74,5nEqDf0voYu56KiHf7cfDe,Bingle Bingle (빙글빙글),BIGBANG,YG,2012-06-03,0.74,0.773,1,-3.324,0,0.0397,0.00874,0.0,0.059,0.81,125.042,180533
75,6whEx8LRxGMFj0oqXP0vX3,Ego,BIGBANG,YG,2012-06-03,0.794,0.788,10,-3.853,0,0.0404,0.0209,0.0,0.131,0.842,120.995,205200
76,7HRryO8lOrZswU7WR4K6V3,あんなヤツ,G-DRAGON,YG,2012-12-05,0.743,0.447,7,-6.872,1,0.0679,0.532,0.0,0.237,0.766,119.798,199733
77,6A4k0eQrXQYJjXEk7PwEWs,WING - JPN Ver.,DAESUNG,YG,2012-12-05,0.63,0.908,0,-2.896,1,0.0382,0.00741,5.37e-06,0.333,0.409,131.937,222680
78,6SV38MiP0iHrFEMmxdoklr,HIGH HIGH - JPN Ver.,GD&TOP,YG,2012-12-05,0.695,0.842,10,-3.779,1,0.0448,0.000839,0.0,0.104,0.626,129.952,185720
79,3Us7aZzRAmiAQ0fyfR1rfR,FXXK IT - KR Ver.,BIGBANG,YG,2017-02-15,0.716,0.753,0,-3.03,0,0.123,0.162,0.0,0.192,0.56,90.06,233787
80,7FZjVItt5HfrfcdFVJyY4v,LAST DANCE - KR Ver.,BIGBANG,YG,2017-02-15,0.618,0.67,1,-3.085,0,0.059,0.454,0.0,0.143,0.288,143.905,281640
81,2Lfo03sWbKD0u0Ti99vvw9,GIRLFRIEND - KR Ver.,BIGBANG,YG,2017-02-15,0.468,0.787,0,-2.312,0,0.238,0.181,0.0,0.196,0.431,169.951,231067
82,6bbLpbg0cV5L3yaPpuwBuH,LOSER,BIGBANG,YG,2015-05-01,0.639,0.692,3,-4.127,1,0.107,0.338,0.0,0.356,0.488,89.846,219371
83,0hQ9Bc0QhVuMEAUWaDFbZX,BAE BAE,BIGBANG,YG,2015-05-01,0.691,0.631,0,-4.804,1,0.0374,0.00674,0.0,0.186,0.435,139.954,169430
84,36tSJjMdDZeQFFIZIHYtd8,BANG BANG BANG,BIGBANG,YG,2015-06-01,0.69,0.843,1,-2.949,1,0.0534,0.0167,0.0,0.346,0.428,135.01,220178
85,0MuTMskE4WK5WGI82ASFTB,WE LIKE 2 PARTY,BIGBANG,YG,2015-06-01,0.666,0.916,1,-3.286,0,0.297,0.0172,0.0,0.397,0.694,89.952,195516
86,3KJXJwWN6Y9CMjeKWb792Z,IF YOU,BIGBANG,YG,2015-07-01,0.672,0.46,1,-6.213,1,0.0292,0.521,0.0,0.144,0.204,141.822,264216
87,1Me50eXOFCm8pjPJqcsLmq,SOBER,BIGBANG,YG,2015-07-01,0.653,0.835,5,-3.39,1,0.0787,0.00738,0.0,0.91,0.537,129.948,237513
88,5sIKdFa1uGfqlPGul5cnn4,ZUTTER (GD&T.O.P),BIGBANG,YG,2015-08-05,0.818,0.409,10,-5.384,0,0.0789,0.0981,0.0,0.122,0.315,90.024,194436
