,id,title,artist,company,date_released,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
27,0DKnykHG3eGnUM6YQe7Z5a,Awkward Silence,Stray Kids,JYP,2020-03-17,0.541,0.894,10,-2.989,0,0.248,0.0972,0.0,0.0974,0.732,199.821,195320
28,6wFFqR7yjw21vqFvA08PWu,Mirror,Stray Kids,JYP,2020-03-17,0.589,0.849,4,-3.761,0,0.276,0.0134,0.0,0.121,0.518,185.936,222440
29,5m34huZyl058eNO7F4hIG9,Grow Up,Stray Kids,JYP,2020-03-17,0.553,0.944,7,-3.254,1,0.249,0.114,0.0,0.353,0.625,174.096,213040
30,77S3DRpDbkxHW1ZVTVyF9w,My Pace,Stray Kids,JYP,2020-03-17,0.676,0.82,11,-4.278,0,0.242,0.0413,0.0,0.127,0.777,155.118,190307
31,2226EvPWOQRalBjwGv9zgh,19,Stray Kids,JYP,2020-03-17,0.549,0.668,10,-4.472,1,0.33,0.439,0.0,0.0972,0.37,103.68,206440
32,2IiTy93oA78tCTMnwCldgS,Voices,Stray Kids,JYP,2020-03-17,0.667,0.872,1,-3.561,1,0.0729,0.0205,0.0,0.35,0.297,149.969,202120
33,4uvAnZY8axmju0aJrulJna,Question,Stray Kids,JYP,2020-03-17,0.771,0.814,4,-4.295,0,0.0789,0.018,0.0,0.0808,0.532,98.027,184360
34,0okF4ps9VeRQbEUYnImA1x,M.I.A.,Stray Kids,JYP,2020-03-17,0.812,0.88,9,-4.141,0,0.172,0.172,0.0,0.151,0.652,139.998,211627
35,1feJB1Z00FJZgieyfiVSeI,I am YOU,Stray Kids,JYP,2020-03-17,0.65,0.862,11,-3.906,1,0.215,0.0133,0.0,0.144,0.673,144.941,206840
36,6TCQ5kYMTXFrrCobvXqUxY,Get Cool,Stray Kids,JYP,2020-03-17,0.802,0.853,2,-4.172,1,0.113,0.0742,0.0,0.28,0.956,151.96,196440
37,6gisOiWATiawP3eFUAGtJe,MIROH,Stray Kids,JYP,2020-03-17,0.565,0.976,9,-3.199,1,0.132,0.00946,0.0,0.337,0.45,126.067,208667
38,6r3aSLQGUwMaKtcrZgYESL,Victory Song,Stray Kids,JYP,2020-03-17,0.736,0.812,7,-3.997,1,0.107,0.00654,0.0,0.159,0.52,103.034,198053
39,0o0Cw5YbhMhADD0BlxSGhN,Levanter,Stray Kids,JYP,2020-03-17,0.557,0.695,9,-4.699,1,0.0597,0.00753,0.0,0.534,0.358,149.921,197707
40,4ugyIuBiZNcbaWQFnpVHqb,Chronosaurus,Stray Kids,JYP,2020-03-17,0.657,0.879,2,-2.733,1,0.0513,0.284,0.0,0.28,0.472,99.973,200440
41,1n0deeH4R7k0A5zENssBYc,Side Effects,Stray Kids,JYP,2020-03-17,0.596,0.98,2,-1.667,1,0.168,0.0223,0.0,0.0667,0.143,97.454,195253
42,7tjAwgoK0afrLa8tsv2tKX,TMT,Stray Kids,JYP,2020-03-17,0.8,0.839,2,-3.921,1,0.0639,0.0657,0.0,0.0555,0.557,131.994,209027
43,6VEwhm9m2rMnDKhc1WSLIA,Double Knot,Stray Kids,JYP,2020-03-17,0.752,0.738,5,-5.341,0,0.365,0.0541,0.0,0.526,0.585,146.94,191547
44,1zeAd1eaHdNU2RxvRmv4xW,Astronaut,Stray Kids,JYP,2020-03-17,0.739,0.84,1,-6.555,0,0.104,0.0189,0.0,0.183,0.627,120.049,180053
45,1M9qmt6EFa0RJJV8C7Y3HO,GO LIVE,Stray Kids,JYP,2020-06-17,0.656,0.869,9,-7.606,1,0.102,0.0318,0.0688,0.0781,0.115,153.967,110621
46,0RzT9tBLcQhofW2TNiHP9B,God’s Menu,Stray Kids,JYP,2020-06-17,0.689,0.771,5,-3.618,1,0.0548,0.00776,0.0,0.521,0.482,157.052,167922
47,2AeLlfB0vLKz7nukzQ97ri,Easy,Stray Kids,JYP,2020-06-17,0.701,0.812,6,-5.175,0,0.0602,0.000219,1.03e-05,0.471,0.388,144.1,183135
48,53StevmjK3N3aYHwoxRsBQ,Pacemaker,Stray Kids,JYP,2020-06-17,0.795,0.874,2,-3.602,1,0.0601,0.0219,0.0,0.114,0.497,100.024,190602
49,45GRs2YmGzTKp2MmafqCjG,Airplane,Stray Kids,JYP,2020-06-17,0.796,0.813,5,-3.116,0,0.207,0.0756,0.0,0.0428,0.858,156.047,214727
50,01UPzueYKNIRn4R9l5neB5,Another Day,Stray Kids,JYP,2020-06-17,0.848,0.453,2,-10.234,0,0.126,0.422,3.67e-05,0.333,0.54,94.991,166968
51,6m8vPz16wTojmAnVgdWtls,Phobia,Stray Kids,JYP,2020-06-17,0.681,0.923,1,-3.387,1,0.042,0.0491,0.0,0.0769,0.551,141.996,212618
52,560TR1d15nGMXufjbt5tys,Blueprint,Stray Kids,JYP,2020-06-17,0.744,0.77,7,-4.54,1,0.0599,0.0591,0.0,0.287,0.606,109.977,251300
53,0I952Ff5CiRpdtfpSGUuA9,TA,Stray Kids,JYP,2020-06-17,0.639,0.957,7,-3.157,1,0.236,0.00262,0.0,0.367,0.487,126.031,208658
54,6RjcdArzX2hixSXkGVLt1o,Haven,Stray Kids,JYP,2020-06-17,0.677,0.95,6,-3.535,0,0.0708,0.0529,0.0,0.102,0.593,129.973,199671
55,05E7iRWsq1MYAlJElzCKCv,"TOP (""Tower of God"" OP)",Stray Kids,JYP,2020-06-17,0.615,0.941,7,-2.71,1,0.131,0.00316,0.0,0.237,0.247,97.924,185552
56,2GpRNFluKholHzpWM7t0t8,"SLUMP (""Tower of God"" ED)",Stray Kids,JYP,2020-06-17,0.608,0.873,7,-3.844,1,0.168,0.166,0.0,0.493,0.655,160.048,134793
57,41qqDAW8PnUMNFdqqrvMEz,Mixtape : Gone Days,Stray Kids,JYP,2020-06-17,0.897,0.818,1,-4.74,1,0.0668,0.139,0.0,0.0465,0.875,135.029,194886
58,0exBaw5BGLf2MP4MIO0yOh,Mixtape : On Track,Stray Kids,JYP,2020-06-17,0.441,0.761,1,-3.472,1,0.1,0.178,0.0,0.523,0.615,171.288,208143
59,68nztiBbdiddgbCUgXlCs5,The Tortoise and the Hare,Stray Kids,JYP,2020-09-14,0.674,0.854,11,-7.784,0,0.129,0.0603,0.16,0.268,0.176,154.072,224366
60,7I0vl97TYZW86qYdgcD1qu,Back Door,Stray Kids,JYP,2020-09-14,0.82,0.842,7,-3.853,1,0.272,0.157,0.0,0.112,0.653,107.952,189287
61,4TT3Ri8Idncs23UDGMC6Hy,B Me,Stray Kids,JYP,2020-09-14,0.675,0.856,11,-2.354,0,0.12,0.0158,0.0,0.251,0.867,149.972,205103
62,5NbmRFtL4YLYv045u4bSNS,Any,Stray Kids,JYP,2020-09-14,0.879,0.868,3,-3.113,0,0.0632,0.0309,0.0,0.107,0.419,110.054,169140
63,1mZttLRYMGTq4m88qbgCE7,Ex,Stray Kids,JYP,2020-09-14,0.677,0.729,5,-3.546,1,0.0715,0.481,0.0,0.167,0.388,90.072,217225
64,4wbY22D0I6GL49RltKwdB5,"We Go (Bang Chan, Changbin, HAN)",Stray Kids,JYP,2020-09-14,0.647,0.944,5,-3.947,0,0.0424,0.0652,0.0,0.0845,0.287,174.027,157484
65,2OU8SjA9462FhrfqssKJJn,"Wow (Lee Know, Hyunjin, Felix)",Stray Kids,JYP,2020-09-14,0.731,0.723,8,-5.955,0,0.0678,0.0037,0.0,0.068,0.534,127.921,193811
66,4wMKQGoS7TwkGMvPk9lcHG,"My Universe (Seungmin, I.N Feat. Changbin)",Stray Kids,JYP,2020-09-14,0.673,0.794,1,-3.664,1,0.0549,0.0741,0.0,0.132,0.349,92.038,203425
67,1COXMzXT4JxnQCePCeptPP,ALL IN,Stray Kids,JYP,2020-10-27,0.74,0.834,0,-5.751,1,0.293,0.0392,0.0,0.0568,0.775,139.961,187187
68,6ilFCE6Ec0g4i6qbay0t6s,FAM,Stray Kids,JYP,2020-10-27,0.885,0.788,7,-4.376,1,0.081,0.066,0.0,0.0688,0.335,105.03,215067
69,4GyHQOpfrElhvKjIfXSEf3,One Day,Stray Kids,JYP,2020-10-27,0.76,0.81,8,-5.209,1,0.081,0.146,0.0,0.072,0.542,145.054,193187
70,2PujZcAaAMGsOeTUjrzkrz,Hello Stranger,Stray Kids,JYP,2020-07-16,0.706,0.865,8,-3.103,1,0.0686,0.0232,0.0,0.328,0.667,99.999,239653
71,3Ea1CNsTqBY4RtAESrBeNI,Going Dumb (with Stray Kids),Alesso,JYP,2021-03-19,0.834,0.651,6,-4.855,0,0.0595,0.153,0.0,0.146,0.49,121.978,169506
72,5RvuQYqw1KZanRWDGAZrQd,CHEESE,Stray Kids,JYP,2021-08-23,0.376,0.947,2,-2.388,1,0.272,0.0299,0.0,0.164,0.578,89.634,182080
73,3ihf9gTcRUz7EvkFnoh5TW,Thunderous,Stray Kids,JYP,2021-08-23,0.613,0.785,1,-3.706,1,0.253,0.214,0.0,0.209,0.787,172.194,183267
74,5JIzb3fBZkHccwxnArc5j6,DOMINO,Stray Kids,JYP,2021-08-23,0.688,0.868,7,-2.007,1,0.0466,0.0312,0.0,0.0753,0.684,160.056,198720
75,04tdHVB1dqr7uT9aiWEGPw,SSICK,Stray Kids,JYP,2021-08-23,0.669,0.83,5,-2.917,0,0.0936,0.0149,0.0,0.427,0.502,169.972,190147
76,2Sge3diCXX5ffrzoTHVaj4,The View,Stray Kids,JYP,2021-08-23,0.763,0.812,1,-4.134,1,0.0972,0.058,0.0,0.137,0.626,109.999,201747
77,1W9Kx4Oc7FbNbgYKmZSQhb,"Sorry, I Love You",Stray Kids,JYP,2021-08-23,0.744,0.659,1,-5.285,1,0.0728,0.359,0.0,0.204,0.616,100.022,177613
78,0EetZOEMuGdEEz4x2q4VlM,Silent Cry,Stray Kids,JYP,2021-08-23,0.696,0.876,5,-2.505,0,0.111,0.137,0.0,0.279,0.587,104.044,209507
79,7A89GWdxMq1mXjjN3pFMKj,Secret Secret,Stray Kids,JYP,2021-08-23,0.655,0.742,0,-4.634,1,0.0653,0.228,0.0,0.272,0.368,73.958,209987
80,5NWI3uy93q5AzLNTQurZYO,Star Lost,Stray Kids,JYP,2021-08-23,0.747,0.861,0,-3.032,1,0.07,0.0744,0.0,0.172,0.568,128.046,215240
81,2mUKh4aIxzXHHd0v9CSd8b,"Red Lights (Bang Chan, Hyunjin)",Stray Kids,JYP,2021-08-23,0.709,0.74,11,-4.276,0,0.0506,0.181,0.0,0.548,0.339,127.993,189907
82,1FqLWBedYhhH6CYQIMFxzz,"Surfin’ (Lee Know, Changbin, Felix)",Stray Kids,JYP,2021-08-23,0.766,0.756,0,-4.644,1,0.0689,0.0545,0.0,0.231,0.537,104.973,191333
83,52xPskWQ0NyOo42jRxcr5v,"Gone Away (HAN, Seungmin, I.N)",Stray Kids,JYP,2021-08-23,0.514,0.743,1,-4.895,1,0.0594,0.167,0.0,0.363,0.386,143.869,241280
84,0x7ocubkczpfHNnB3eW0Dm,WOLFGANG,Stray Kids,JYP,2021-08-23,0.523,0.85,2,-3.48,0,0.107,0.0534,0.0,0.0787,0.139,161.576,190865
85,3W9xYk4icAY3LbmUTPE7TU,Mixtape : OH,Stray Kids,JYP,2021-08-23,0.745,0.684,11,-4.398,0,0.0698,0.201,0.0,0.149,0.629,87.98,212480
86,4C9Zhjq5ux9ieiDWYfFcfP,Scars,Stray Kids,JYP,2021-10-06,0.542,0.671,0,-4.109,1,0.084,0.0303,0.0,0.123,0.451,79.997,200547
87,40eQ3f56CJ34Io5JXKn5rF,CALL,Stray Kids,JYP,2021-10-13,0.84,0.698,10,-5.663,1,0.192,0.215,0.0,0.149,0.846,89.977,167427
88,0hnsWcb5a4H3IpAbSXeLPg,Christmas EveL,Stray Kids,JYP,2021-11-29,0.877,0.78,5,-3.703,0,0.162,0.042,0.0,0.401,0.892,139.984,178530
89,7cRYXWQjXyLg6C1Hu9uc1S,24 to 25,Stray Kids,JYP,2021-11-29,0.658,0.452,4,-4.971,1,0.029,0.534,0.0,0.0895,0.381,92.107,216773
90,68JybsZc5XKAWxmHBL8z0U,Winter Falls,Stray Kids,JYP,2021-11-29,0.69,0.735,11,-4.811,0,0.0923,0.0696,0.0,0.0946,0.512,97.996,235387
91,6JcOCiL2Qlfv4aKYyg2ihk,Awaken,Stray Kids,JYP,2021-12-23,0.49,0.929,9,-2.606,0,0.296,0.151,0.0,0.396,0.503,163.992,193976
92,6w7dwWYHdrWEDmT3lBwVQB,ROCK,Stray Kids,JYP,2021-12-23,0.771,0.848,9,-4.278,0,0.193,0.0183,0.000331,0.0475,0.468,141.992,193469
93,5KjcsZHtCTxrrbr2bZluHZ,3rd Eye,Stray Kids,JYP,2021-12-23,0.688,0.725,5,-4.676,0,0.278,0.255,0.0,0.112,0.379,139.897,243961
94,0I7YEuT1gfVfNmUEDqoRs0,Placebo,Stray Kids,JYP,2021-12-23,0.799,0.811,3,-4.152,1,0.101,0.036,0.0,0.0816,0.593,100.012,234661
95,0HfcWa99R1HmLAbqWGpDRF,Insomnia,Stray Kids,JYP,2021-12-23,0.675,0.819,11,-3.528,0,0.392,0.211,0.0,0.0824,0.779,83.87,206430
96,3bYw4SExNTSeFIpRVYrNDe,Behind The Light,Stray Kids,JYP,2021-12-23,0.607,0.527,3,-6.42,1,0.0829,0.455,0.0,0.121,0.473,174.148,270003
97,0H4OkBB1np7bWkCP4EnkiB,My Side,Stray Kids,JYP,2021-12-23,0.564,0.912,5,-4.951,1,0.0893,0.00381,7.95e-06,0.201,0.378,166.004,216788
98,1YXrdkQxSzDI3eh08Fmp9j,N/S,Stray Kids,JYP,2021-12-23,0.811,0.659,4,-4.88,0,0.0654,0.00214,0.0,0.122,0.369,130.024,224042
99,6VlDJlR0xvCjEJwkoO6agZ,0325,Stray Kids,JYP,2021-12-23,0.522,0.917,9,-3.901,0,0.149,0.00741,0.0,0.323,0.716,170.096,218442
100,3qBlU2fEz1JD098Z5nHvIo,For You,Stray Kids,JYP,2021-12-23,0.766,0.643,1,-7.138,1,0.0398,0.157,0.0,0.284,0.672,114.045,249433
101,2DQ3ccmetoe0RzBnuoHVZJ,Maze of Memories,Stray Kids,JYP,2021-12-23,0.585,0.676,10,-4.598,0,0.244,0.105,0.0,0.102,0.0844,129.528,175187
102,1HIak6kcz3MRcMuMjKEMiY,Broken Compass,Stray Kids,JYP,2021-12-23,0.675,0.908,5,-3.398,0,0.193,0.117,0.0,0.107,0.638,98.09,221453
103,2A9f341bPHEwb4Cw7WNlMJ,Hoodie Season,Stray Kids,JYP,2021-12-23,0.748,0.747,6,-6.754,0,0.0674,0.00986,0.0,0.0644,0.719,89.966,234178
104,4b3rGL8LDSkbARUUA20136,VENOM,Stray Kids,JYP,2022-03-18,0.812,0.807,9,-3.354,1,0.339,0.11,0.0,0.211,0.4,136.979,194840
105,63irPUP3xB74fHdw1Aw9zR,MANIAC,Stray Kids,JYP,2022-03-18,0.581,0.8,1,-2.613,1,0.411,0.154,0.0,0.0697,0.709,119.872,182758
106,4QDpsNBlllaLGj8zbF2EE0,Charmer,Stray Kids,JYP,2022-03-18,0.786,0.762,1,-2.508,1,0.0519,0.0524,1.04e-05,0.0971,0.731,90.963,188573
107,2L7hSYdvF0CtaM6JisfKEG,FREEZE,Stray Kids,JYP,2022-03-18,0.643,0.868,11,-2.715,0,0.146,0.00674,0.0,0.0691,0.657,159.874,178387
108,2xo84jGkxFPrZmmBtS3Pkd,Lonely St.,Stray Kids,JYP,2022-03-18,0.686,0.825,7,-3.192,1,0.0582,0.248,0.0,0.0761,0.603,90.053,164853
109,2LzRBroL4J9pXLf1Nsen4s,"Waiting For Us (Bang Chan, Lee Know, Seungmin, I.N)",Stray Kids,JYP,2022-03-18,0.419,0.595,3,-3.925,1,0.0278,0.102,0.0,0.0895,0.347,87.822,219507
110,0oHn3CGVerdfLqIrN6CT42,"Muddy Water (Changbin, Hyunjin, HAN, Felix)",Stray Kids,JYP,2022-03-18,0.76,0.871,1,-4.741,1,0.231,0.306,0.0,0.079,0.888,89.989,197360
111,2uw2ftfyS4yJLWiTtbxasE,CIRCUS,Stray Kids,JYP,2022-06-10,0.767,0.809,5,-3.734,0,0.0958,0.0337,0.0,0.0353,0.69,97.958,194440
112,0XZL9R2exRu1Rpw6KSAeS4,Fairytale,Stray Kids,JYP,2022-06-22,0.838,0.749,1,-3.988,1,0.0614,0.136,0.0,0.0634,0.658,120.008,172360
113,23ODJKtDgVZ1Lt4YdQbH5B,Your Eyes,Stray Kids,JYP,2022-06-22,0.782,0.533,2,-6.178,1,0.0417,0.169,0.0,0.228,0.585,129.82,196387
114,0OCDOcvQvozjsivREMojzx,Mixtape : Time Out,Stray Kids,JYP,2022-08-01,0.555,0.945,2,-1.934,1,0.127,0.0453,0.0,0.244,0.389,160.006,175293
115,3O8G8eVrhfXTGttyQ1xVuq,CASE 143,Stray Kids,JYP,2022-10-07,0.812,0.89,6,-2.661,0,0.209,0.0961,0.0,0.0222,0.69,100.006,191965
116,1HshHZrFIF5MRXWCZntOPr,CHILL,Stray Kids,JYP,2022-10-07,0.744,0.923,7,-2.797,1,0.0507,0.115,0.0,0.065,0.522,96.005,195147
117,7CQhZA3qNDZBoTKWqjD7gR,Give Me Your TMI,Stray Kids,JYP,2022-10-07,0.749,0.862,11,-3.494,0,0.136,0.0513,0.0,0.0944,0.824,97.982,198173
118,078fJxqEUz0LvbHSM6AoXJ,SUPER BOARD,Stray Kids,JYP,2022-10-07,0.751,0.87,4,-2.551,0,0.0713,0.00653,0.0,0.077,0.412,103.019,185960
119,6T4o4xEh61CpgM9v4jG5DJ,"3RACHA (Bang Chan, Changbin, HAN)",Stray Kids,JYP,2022-10-07,0.721,0.856,0,-3.117,0,0.301,0.229,0.0,0.0853,0.627,142.068,208573
120,05ib88vsMeLfwlAfrZyz99,"TASTE (Lee Know, Hyunjin, Felix)",Stray Kids,JYP,2022-10-07,0.626,0.623,6,-5.718,0,0.0653,0.0559,0.0,0.199,0.123,140.209,216120
121,33vfE5bxDMHpOFHMSgxehR,"Can't Stop (Seungmin, I.N)",Stray Kids,JYP,2022-10-07,0.645,0.87,1,-3.087,1,0.0465,0.00522,1.12e-06,0.101,0.79,119.973,209667
122,3vGSv4l4czTve9jZoYeIWk,Connected (Bang Chan),Stray Kids,JYP,2022-12-21,0.749,0.785,7,-5.336,1,0.102,0.143,4.62e-06,0.229,0.323,102.01,171973
123,0nuXhivBOFDiriWCpdyU93,Limbo (Lee Know),Stray Kids,JYP,2022-12-21,0.509,0.599,4,-5.416,0,0.065,0.434,0.0,0.105,0.258,161.838,197147
124,786A4mxiKmPGHA7z7dPA9K,DOODLE (Changbin),Stray Kids,JYP,2022-12-21,0.77,0.742,10,-3.749,0,0.336,0.0804,0.0,0.0955,0.654,139.88,184813
125,1SrsEuRiRoopW2pZDaHgVA,Love Untold (Hyunjin),Stray Kids,JYP,2022-12-21,0.575,0.86,4,-3.345,1,0.0669,0.0563,2.17e-06,0.167,0.311,180.058,210920
126,4jjaOnFqtAyiYmP7PdTJbO,RUN (HAN),Stray Kids,JYP,2022-12-21,0.929,0.69,0,-5.714,1,0.238,0.703,0.0,0.117,0.749,120.0,178720
127,3VMeAc0SlgLaS9RzA8TSxH,Deep end (Felix),Stray Kids,JYP,2022-12-21,0.485,0.223,5,-10.585,0,0.06,0.879,0.0,0.15,0.257,113.541,208373
128,5kFGqKqHzVVMMI7V7uoID1,Stars and Raindrops (Seungmin),Stray Kids,JYP,2022-12-21,0.645,0.827,7,-2.895,1,0.0329,0.079,0.0,0.287,0.597,112.031,229120
129,5gXUFmE5AKFiInKyHVVEnL,Hug Me (I.N),Stray Kids,JYP,2022-12-21,0.606,0.623,7,-4.01,1,0.0414,0.358,6.13e-06,0.0716,0.813,99.487,180427
130,44dZ49nRlFPSmX6A80rKB1,#LoveSTAY,Stray Kids,JYP,2022-12-21,0.425,0.613,11,-7.197,1,0.0578,0.294,0.0,0.109,0.417,159.64,197480
131,56ZpFy1kLsXwtbHWX1CgJ4,"ZONE (Bang Chan, Changbin, HAN)",Stray Kids,JYP,2022-12-21,0.678,0.847,5,-3.936,0,0.0468,0.00719,0.0,0.0881,0.152,129.914,212680
132,7jcpg7osgYWffx9LmLEoZ4,Close (HAN),Stray Kids,JYP,2022-12-21,0.786,0.727,7,-4.674,1,0.0714,0.167,0.0,0.245,0.368,95.024,226107
133,1Z6NmeYIfN4e8TuEYLFTKL,Streetlight (Changbin),Stray Kids,JYP,2022-12-21,0.778,0.813,8,-3.824,0,0.129,0.408,0.0,0.201,0.321,99.994,189920
134,0XABJLloqjHsF4mY4tGIOH,i hate to admit (Bang Chan),Stray Kids,JYP,2022-12-21,0.523,0.217,4,-7.91,1,0.0711,0.794,0.0,0.0848,0.544,90.013,170080
135,4atsZkGtoHHPugKK5wzAE1,I GOT IT (HAN),Stray Kids,JYP,2022-12-21,0.746,0.795,9,-4.596,1,0.365,0.147,0.0,0.0653,0.824,75.698,170693
136,1BwFLLe233S6HR1ravS3yi,miss you (Hyunjin),Stray Kids,JYP,2022-12-21,0.658,0.226,6,-10.734,1,0.0434,0.826,0.0,0.105,0.306,72.96,188973
137,1J0qupz0gVGSB5jcRY35tL,Maknae On Top (I.N),Stray Kids,JYP,2022-12-21,0.834,0.619,8,-2.846,1,0.0465,0.28,1.97e-05,0.0374,0.883,129.986,153453
138,3czfvJgfEDfBT5OKA5qAU5,Alien (HAN),Stray Kids,JYP,2022-12-21,0.799,0.658,9,-4.049,1,0.148,0.247,0.0,0.138,0.133,95.057,199853
139,1Iu7bqGwYVB6OGq4uLt2ak,"Because (Changbin, Felix)",Stray Kids,JYP,2022-12-21,0.721,0.72,3,-6.085,0,0.133,0.816,0.0,0.327,0.57,90.009,198520
140,56uBQujWiOiFMFg1R3TZUJ,"Piece of a Puzzle (Changbin, Seungmin)",Stray Kids,JYP,2022-12-21,0.718,0.787,10,-3.989,1,0.0862,0.354,0.0,0.121,0.683,138.132,173853
141,1ifB8sqR8gd09DSEloo4Du,Wish You Back (HAN),Stray Kids,JYP,2022-12-21,0.744,0.71,1,-3.738,0,0.0659,0.183,0.0,0.168,0.291,99.998,198187
142,2KHgPAJycXwbZ2S1xuUT9T,HaPpY (HAN),Stray Kids,JYP,2022-12-21,0.664,0.719,0,-4.356,1,0.0537,0.11,0.0,0.346,0.31,169.993,209573
143,0bxB5Jie9fGKTIibfYVfei,"Up All Night (Bang Chan, Changbin, Felix, Seungmin)",Stray Kids,JYP,2022-12-21,0.79,0.856,6,-3.4,0,0.0386,0.134,0.0,0.0536,0.916,144.011,201720
